tag,category,alias
otonashi_kiruko,4,音無キルコ
unworn_neckerchief,0,
schierke_(berserk),4,シールケ
jungle_cat_(kemono_friends),4,"ジャングルキャット(けものフレンズ),ぐるの冒険書"
pink_moon,0,
lily_(granblue_fantasy),4,"クリスタリア・リリィ,リリィ(グラブル),リリィ"
fighter_(7th_dragon),4,ファイター
wargreymon,4,ウォーグレイモン
amanogawa_shiina,4,"天ノ川しいな,shiillustration"
hiiro_(alchemy_stars),4,"緋,ヒイロ,ヒイロ(白夜極光)"
water_tank,0,
branded,0,
double_arm_hug,0,
ashitaka,4,アシタカ
seraphina_(disgaea),4,セラフィーヌ
grey_tongue,0,
nina_williams,4,ニーナ・ウィリアムズ
blue_angel_(yu-gi-oh!),4,"ブルーエンジェル(遊戯王VRAINS),ブルーエンジェル"
rock_lee,4,ロック・リー
applying_bandages,0,
abyss_mage_(genshin_impact),4,アビスの魔術師
insect_hair_ornament,0,
amatori_chika,4,雨取千佳
ayanami_(niconico)_(azur_lane),4,ニコニコ
freddy_fazbear,4,"フレディ・ファズベア,프레디_파즈베어"
roseate_desire_(e.g.o),0,
hatori_chise,4,"羽鳥チセ,羽鳥智世"
mage_(disgaea),4,"魔法使い(女),ぽこん"
karigurashi_no_arrietty,3,借りぐらしのアリエッティ
flour_(cookie),4,"小麦粉(クッキー☆),小麦粉"
pure_white_memories_(idolmaster),0,ピュアホワイトメモリーズ
shigure_asa,4,時雨亜沙
yakui,4,"ヤクい,ヤクいさん"
iris_(takunomi),4,アイリス
^q^,0,
sigurd_(fire_emblem),4,シグルド
ant_girl,0,蟻娘
electronic_cigarette,0,"ベイプ,vape,電子たばこ"
cereal,0,"コーンフレーク,シリアル食品,시리얼,穀物片"
radar_dish,0,
train_(clothing),0,拖地裙摆
computer_chip,0,
nipple_flick,0,
kissing_ear,0,
on_mecha,0,
sazanami_(swimsuit_mode)_(kancolle),4,漣(水着)
fake_whiskers,0,
too_many_butterflies,0,
harmonica,0,ハーモニカ
indonesian_clothes,0,indonesian_style
yanase_mai,4,柳瀬舞衣
landing_gear,0,
red_lightning,0,
white_tiger_(kemono_friends),4,"ホワイトタイガー(けものフレンズ),ホワイトタイガー"
kitchen_hood,0,
holding_snowman,0,
lahti-saloranta_m/26,0,"LS26,LS/26,M/26,サロランタ軽機関銃,ラハティ/サロランタM1926軽機関銃"
sakura_miko_(flower_fantasista!),4,
tougou_hifumi,4,"東郷一二三,神算鬼謀の女棋士,hifumitogo,togohifumi"
shiromanta_(character),4,
g3_(girls'_frontline),4,"G3(ドールズフロントライン),G3(少女前線)"
claw_hair_clip,0,
meandros_border,0,
m16a2,0,
spiral_background,0,
holding_stomach,0,
langley_(path_to_nowhere),4,"兰利,ラングリー,랭글리"
ninomae_ina'nis_(pastry_chef),4,
nintendo_64,0,ニンテンドウ64
helldiver_(helldivers),4,
date_a_live:_spirit_pledge,3,デート・ア・ライブ精霊クライシス
cream_lemon,3,"くりいむレモン,くりぃむレモン"
kurenai_no_buta,3,紅の豚
too_many_rabbits,0,
furnace,0,かまど
yogurt,0,"ヨーグルト,요구르트,酸奶"
harpy_(closers),4,하피
haqua_d'rot_herminium,4,ハクア・ド・ロット・ヘルミニウム
makihara_arina,4,牧原アリーナ
grey_leggings,0,
bardiche_(standby_form)_(nanoha),4,"スタンバイフォーム,待機形態"
legs_on_table,0,
le_malin_(mercredi_at_the_secret_base)_(azur_lane),4,"隠れ家のマルコディ,秘密基地的Mercredi"
ayatsuno_yuni,4,"純角ユニ,아야츠노유니,yunyart,ユニ"
t.m.revolution,3,"TMRごっこ,HOTLIMIT,T.M.Revolution,TMRevolution,西川貴教"
iris_mysteria!,3,"あいりすミスティリア!〜少女のつむぐ夢の秘跡〜,あいりすミスティリア!,あいミス,あいミス!"
dark_precure,4,ダークプリキュア
daewoo_k2,0,"K2,K2突擊步槍,K2소총"
dance_studio,0,
kud_wafter,3,クドわふたー
oboro_(taimanin_asagi),4,朧
sentai_red_ga_isekai_de_boukensha_ni_naru,3,戦隊レッド異世界で冒険者になる
playerunknown's_battlegrounds,3,"PLAYERUNKNOWN'SBATTLEGROUNDS,PUBG,PlayerUnknownsBattlegrounds"
pokemon_battle,0,ポケモンバトル
alina_clover,4,
prince_of_lorasia,4,"ローレシアの王子,lorasia_no_ouji,prince_of_midenhall"
mogador_(locker_room_lechery)_(azur_lane),4,悶々ロッカーシークレット
soybean,0,大豆
belfast_(iridescent_rosa)_(azur_lane),4,"彩雲の薔薇,彩云之玫瑰"
war_fan,0,"軍配,鉄扇,軍扇"
little_boy_commander_(azur_lane),4,ショタ指揮官(アズールレーン)
futami_eriko,4,二見瑛理子
king_ghidorah,4,キングギドラ
aldra_(queen's_blade),4,アルドラ
yuri_plisetsky,4,"ユーリ・プリセツキー,ユリオ"
kettle_helm,0,
key_frame,0,"キーフレーム,关键帧"
kazamaki_matsuri_(female),4,風巻祭里
joshua_rosfield,4,ジョシュア・ロズフィールド
big_sister_(navigavi),4,
gipsy_danger,4,ジプシー・デンジャー
rivier_(kuzuyu),4,リヴィ
fake_ad,0,"広告詐欺,クソ広告"
tsubaki_(kunoichi_tsubaki_no_mune_no_uchi),4,"ツバキ,ツバキ(くノ一ツバキの胸の内)"
asymmetrical_skirt,0,
flight_goggles,0,
terriermon,4,テリアモン
the_bible,3,"聖書,旧約聖書,舊約聖書,旧约圣经,구약성경,新約聖書,新约圣经,신약성경,聖經,圣经,성경,Bible"
bicute_bunnies_miku_(white_bunny),4,
coomer_(meme),4,
pinky_pop_hepburn,4,"ピンキーポップヘップバーン,ピンキー・ポップ・ヘップバーン,PPH"
niimi_sora,4,新海天
german_shepherd,0,
distracted_boyfriend_(meme),0,
november,0,
takanashi_kiara_(party_dress),4,phoenixfashion
valerie_(pokemon),4,"マーシュ(トレーナー),マーシュ"
kuze_masachika,4,"久世,政近,久世政近,久世_政近,久世•政近"
dynamax,0,ダイマックス
fish-shaped_pupils,0,
urn,0,
tenochtitlan_(swimsuit_mooncancer)_(third_ascension)_(fate),4,
humboldt_penguin,0,フンボルトペンギン
note-chan,4,ノートちゃん
micro_uzi_(girls'_frontline),4,"Uzi,UZI,MicroUzi(ドールズフロントライン),MicroUzi(少女前線),MicroUzi"
beach_house,0,
padparadscha_(houseki_no_kuni),4,パパラチア
musical_staff_print,0,
norea_du_noc,4,ノレア・デュノク
winged_fusiliers,3,
hakos_baelz_(steel_rose),4,WitnessME
akira_slide,0,
medama_oyaji,4,目玉おやじ
hito_mania_(utau),3,人マニア
levi_the_slasher,4,"雷刃の襲撃者,レヴィ・ザ・スラッシャー,レヴィ・ラッセル"
hiita_the_fire_charmer,4,火霊使いヒータ
sasaki_fuuka,4,佐々木風夏
latex_skirt,0,
akaza_akane,4,赤座あかね
yamashiro_kai_ni_(kancolle),4,
boonie_hat,0,ブーニーハット
alice_(megami_tensei),4,魔人アリス
ibaraki_douji's_arm,4,茨木童子の腕
regice,4,レジアイス
aoba_tsugumi,4,青葉つぐみ
tuxedo_kamen,4,タキシード仮面
tv_show,0,エロバラエティ
pikachu_tail,0,
lace_hairband,0,
brown_outline,0,
hair_wagging,0,
tenjou_tenge,3,天上天下
flaming_head,0,
metroid:_zero_mission,3,メトロイドゼロミッション
black_jack_(character),4,"ブラック・ジャック,ブラックジャック,間黒男,はざまくろお,キリジャ,マクジャ"
bandaged_ankle,0,
group_profile,0,
avicebron_(fate),4,"アヴィケブロン(Fate),黒のキャスター"
slip_showing,0,
jeff_the_land_shark,4,
minamoto_chizuru,4,源ちずる
smash_ball,0,
mountain_dew,3,
movie_reference,0,
hallessena,4,ハレゼナ
suzuhara_touji,4,鈴原トウジ
eris_(asobi_ni_iku_yo!),4,エリス
slimification,0,スライム化
slowbro,4,ヤドラン
shiroi_suna_no_aquatope,3,白い砂のアクアトープ
pork,0,"豚肉,ポーク"
m870_(girls'_frontline),4,"M870,M870(ドールズフロントライン),M870(少女前線)"
inubouzaki_fuu,4,犬吠埼風
ardor_blossom_star_(e.g.o),0,
zenos_yae_galvus,4,"ゼノス・イェー・ガルヴァス,ゼノス"
nina_kosaka_(1st_costume),4,狐坂ニナ(通常)
dusclops,4,サマヨール
durandal_(valkyrie_gloria)_(honkai_impact),4,"女武神·荣光,女武神·榮光,戦乙女・栄光"
mass_effect_3,3,
takamachi_nanoha_(sacred_mode),4,セイクリッドモード
taishou,0,"大正,大正時代,大正浪漫,大正ロマン"
admiral_graf_spee_(peaceful_daily_life)_(azur_lane),4,"平穏な毎日,平和的每一天"
kaneda_shoutarou's_bike,0,金田のバイク
edinburgh_(azur_lane),4,"エディンバラ(アズールレーン),エディンバラ,爱丁堡"
kage_no_jitsuryokusha_ni_naritakute!_master_of_garden,3,陰の実力者になりたくて!マスターオブガーデン
rinne_(rinrinne),4,りんりんね美術館
inari_konkon_koi_iroha.,3,いなり、こんこん、恋いろは。
inarizushi,0,稲荷寿司
falco_lombardi,4,ファルコ・ランバルディ
dragon_nest,3,"DragonNest,ドラゴンネスト,DN,龍之谷,龙之谷"
scary_sex,0,
aa-12,0,"AA-12,AA12"
pacific_racing_team,3,"パシレー,pacificracingteam"
adol_christin,4,"アドル,アドル・クリスティン"
clawed_feet,0,
commander_shepard,4,
shining_blade,3,"シャイニング・ブレイド,シャイニングブレイド"
princess_tutu_(character),4,"プリンセスチュチュ,彩夢芭蕾,彩梦芭蕾,princesstutu"
lilpa,4,"릴파,lilpaaaaaa"
mienshao,4,コジョンド
samurott,4,ダイケンキ
eucliwood_hellscythe,4,ユークリウッド・ヘルサイズ
nightingale_(path_to_nowhere),4,
yveltal,4,イベルタル
z1_leberecht_maass_(oktoberfest_mode)_(kancolle),4,
hiroshimaben,0,広島弁
leviathan_(umineko),4,
regigigas,4,レジギガス
strapless_kimono,0,
tayutama,3,タユタマ
courier_(arknights),4,"讯使,クーリエ(アークナイツ)"
transverse_flute,0,
hatsune_mikuo,4,"初音ミクオ,ミクオ"
okita_sawa,4,沖田紗羽
lycanroc_(midday),4,まひるのすがた
hero_(dq8),4,主人公(DQ8)
gabumon,4,"ガブモン,加布兽"
pomudachi_(pomu_rainpuff),4,ぽむ達
hands_on_own_shoulders,0,
tekken_6,3,"鉄拳6,鉄漫,tekken_comic"
assisted_masturbation,0,
peter_strasser_(azur_lane),4,"ペーター・シュトラッサー(アズールレーン),ペーター・シュトラッサー,彼得·史特拉塞"
cramped,0,
pisces_(symbol),0,
midriff_tattoo,0,
naked_bowtie,0,
grimmsnarl,4,オーロンゲ
tera_orb,0,テラスタルオーブ
hot_drink,0,
kotama_(camp)_(blue_archive),4,
ledge,0,
squeezing_cheeks,0,
nakai_hisao,4,中井久夫
winged_hair_tie,0,
happy_chaos,4,ハッピーケイオス
souya_agb_(kancolle),4,
male_spitroast,0,
frillish,4,プルリル
fn_fnc,0,FNC
squirting_liquid,0,
ogawa_sumireko,4,緒川菫子
chopstick_rest,0,"箸置き,箸枕,箸休め,筷托,筷架,筷枕"
space_dandy,3,"スペース☆ダンディ,スペースダンディ"
sovetskaya_belorussiya_(azur_lane),4,"ソビエツカヤ・ベラルーシア(アズールレーン),ソビエツカヤ・ベラルーシア,苏维埃贝拉罗斯"
chopsticks_in_mouth,0,
juna_crawford,4,ユウナ・クロフォード
black_rock_shooter_(game),3,ブラック★ロックシューターTHEGAME
emerald_sustrai,4,EmeraldSustrai
salazzle,4,エンニュート
itsuwa,4,五和
s-head_commander,4,Sヘッド
tita_russell,4,ティータ・ラッセル
cure_aqua,4,キュアアクア
palette_suit,0,パレットスーツ
curly_(mouthwashing),4,
octarian_(enemy),0,
celestial_globe,0,天球儀
gloire_(kancolle),4,"グロワール,グロワール(艦隊これくしょん),グロワール(艦これ)"
ground_miku_(project_voltage),4,じめんミク
crown_print,0,
frenulum_piercing,0,
alma_(monster_hunter_wilds),4,
cloaca,0,泄殖腔
luke_sullivan,4,"ルーク・サリバン,ルーク(ストリートファイター)"
wasp,0,"スズメバチ,雀蜂,胡蜂"
motto!_haramase!_honoo_no_oppai_isekai_chou_ero_succubus_gakuen!,3,"もっと!孕ませ!炎のおっぱい異世界超エロサキュバス学園!,超エロサキュバス学園"
suzuran_(lostlands_flowering)_(arknights),4,スズラン「荒地に咲く花」
enterprise_(wind_catcher)_(azur_lane),4,ウィンド・キャッチャー
burn_the_witch,3,BURNTHEWITCH
yuki_miku_(2015),4,雪ミク2015
misaki_high_school_uniform,0,
takahashi_rie,4,高橋李依
coquelic_(path_to_nowhere),4,"コクリコ,可可莉克,业师,코쿠리코"
impossible_vest,0,
admiral_graf_spee_(girl's_sunday)_(azur_lane),4,"少女の日曜日,少女的星期日"
prinz_eugen_(profusion_of_flowers)_(azur_lane),4,"百花繚乱(アズールレーン),百花缭乱"
fujimaru_ritsuka_(male)_(summer_street),4,サマー・ストリート
peaked_lapels,0,戗驳领
peeing_in_cup,0,
drossel_von_flugel,4,ドロッセル
nate_mitotsudaira,4,ネイト・ミトツダイラ
hikaru_no_go,3,ヒカルの碁
bleach:_brave_souls,3,ブレソル
rime_(cevio),4,"裏命,裏命美術部"
aymr_(fire_emblem),0,
fault!!,3,フォルト!!
future_style_(module),0,"大人リン,Adult_Rin,Future_Rin"
powder_(arcane),4,"パウダー,powder"
power_drill,0,
hodaka_natsumi,4,帆高夏海
beanstalk_(gift_uncompleted)_(arknights),4,
jack_atlas,4,ジャック・アトラス
sailor_moon_pose,0,
grey_umbrella,0,
midorikawa_hana,4,緑川花
green_bandeau,0,
japan_racing_association,3,"JRA,日本中央競馬会"
smith_&_wesson,0,
octopus_hair_ornament,0,
nogi_sonoko,4,乃木園子
purple_bandana,0,
zigzagoon,4,ジグザグマ
toad_(animal),0,"ヒキガエル,蝦蟇,蟾蜍,蛤蟆,癞蛤蟆"
mysterious_ranmaru_x_(fate),4,"謎の蘭丸X,森蘭丸,謎の蘭丸X(Fate)"
whismur,4,ゴニョニョ
dewgong,4,"ジュゴン,ジュゴン(ポケモン)"
imouto-chan_(monaka_curl),4,
volkswagen_beetle,0,
saren_(christmas)_(princess_connect!),4,
touran-sai,3,【闘乱祭】
kawasaki_(company),0,"川崎重工業,川崎重工,KAWASAKI,川崎"
alina_(girls_und_panzer),4,"アリーナ,アリーナ(GuP),プラウダ高校"
sapporo_beer,0,サッポロビール
open_cockpit,0,
purple_mask,0,
evolution_championship_series,3,"EVO,EVO2024,EVO24"
circus,0,サーカス
stapled,0,
feather_coat,0,
mainz_(azur_lane),4,"マインツ(アズールレーン),マインツ"
wicker_basket,0,
moped,0,
methode_(sousou_no_frieren),4,メトーデ(葬送のフリーレン)
carleen_(alchemy_stars),4,"卡莲,カレン・ド・ソルラド"
barbie_(character),4,"バービー,Barbie"
emma_(nikke),4,エマ(勝利の女神:NIKKE)
arm_around_leg,0,
saihate_(vocaloid),3,サイハテ
jade_(azur_lane),4,"ヤーデ(アズールレーン),ヤーデ"
tickling_breasts,0,
geodude,4,イシツブテ
urameshi_yusuke,4,浦飯幽助
gem_(azur_lane),0,
black_sister,4,ブラックシスター
kettenkrad,0,ケッテンクラート
thors_military_academy_class_vii_uniform,0,
izumo_no_okuni_(fate),4,"出雲阿国(Fate),出雲阿国"
sita_vilosa,4,
namine_ritsu,4,波音リツ
kino_makoto's_school_uniform,0,
venus_(planet),0,金星
elbowing,0,
marisa_(fire_emblem),4,マリカ(聖魔の光石)
shaddiq_zenelli,4,シャディク・ゼネリ
rabbit_bag,0,
rpk-16,0,РПК-16
ruan,0,"阮,阮咸"
kagami_kuro,4,鏡黒
scyther,4,ストライク
zero_two_(kirby),4,"02,ゼロツー(星のカービィ),ゼロツー"
yamada_asaemon_sagiri,4,"山田浅ェ門佐切,佐切"
sonic_(live_action),3,"sonicmovie,sonic_movie"
rowan,0,"ローワン,jarzębina"
cheetah_(kemono_friends),4,"チーター(けものフレンズ),チーター"
remoraid,4,テッポウオ
ragnell,0,
the_last_of_us_(series),3,
akami_karubi,4,"karunyart,赤見かるび"
sinistea,4,ヤバチャ
disco_elysium,3,"DiscoElysium,ディスコエリジウム,ディスコ・エリジウム,ディスコ・エリシウム,ディスコエリシウム,极乐迪斯科"
konomori_kanon,4,小之森夏音
multishot_rocket_launcher,0,
winged_animal,0,
chatot,4,ペラップ
king_k._rool,4,キングクルール
king_of_spades,0,🂮
the_amazing_world_of_gumball,3,"おかしなガムボール,TheAmazingWorldofGumball,tawog"
pina_(blue_archive),4,"朝比奈フィーナ,pina,フィーナ"
zafira,4,ザフィーラ
nakabayashi_yoshitaka's_maid_uniform,0,
wasabi,0,"山葵,わさび,绿芥末,日本芥末"
julia_chang,4,ジュリア・チャン
tuye_(arknights),4,"图耶,トゥイエ(アークナイツ),Tuye"
nissin,3,日清食品
floating_city,0,
sinon_(solus),4,太陽神ソルス
minfilia_warde,4,"ミンフィリア,ミンフィリア・ウォード"
namco_x_capcom,3,ナムコクロスカプコン
assassin_cross_(ragnarok_online),4,"アサシンクロス,AX,アサクロ"
selen_tatsuki_(2nd_costume),4,"SelenLaundry,セレン・龍月(軍服)"
seizon_honnou_valkyria_(idolmaster),0,"生存本能ヴァルキュリア,アインフェリア,戦乙女制服,ヴァルキュリア・オース"
fire_axe,0,
kiyama_harumi,4,木山春生
sein_(sousou_no_frieren),4,ザイン
spot_(arknights),4,"斑点,スポット(アークナイツ)"
jerry_can,0,ジェリカン
nvidia,3,"NVIDIA,エヌビディア"
hk416_(herbal-flavored_hard_candy)_(girls'_frontline),4,
surge_concerto,3,シェルノサージュ
hilda_(under_night_in-birth),4,ヒルダ(UNI)
dream_hunter_rem,3,ドリームハンター麗夢
shiraishi_minoru,4,
little_blue_(guin_guin),4,
asagiri_asagi,4,"朝霧アサギ,アサギ"
stuffed_dinosaur,0,
richelieu_(warship_girls_r),4,黎塞留
high_priest_(arknights),4,
walkway,0,
spiked_thigh_strap,0,
g28_(girls'_frontline),4,"G28(ドールズフロントライン),G28(少女前線),G28"
kamen_rider_zi-o_(series),3,仮面ライダージオウ
mousse_(ranma_1/2),4,"沐絲,ムース(らんま1/2)"
enraku_tsubakura,4,"燕楽玄鳥,玄鳥,やぶつば,燕乐玄鸟,玄鹤,神社组"
wax_play,0,"ろうそくプレイ,蝋燭プレイ,蠟燭プレイ,蝋燭責め,滴蠟,滴蜡,촛농플레이"
sutera_(granblue_fantasy),4,スーテラ
back_hair,0,
totsuka_saika,4,戸塚彩加
channel_(caststation)_(style),0,
maya_(azur_lane),4,"摩耶(碧蓝航线),摩耶(アズールレーン),摩耶,犮"
pimp,0,
adjusting_shorts,0,
hamburger-chan_(hundredburger),4,ハンバーガーちゃん
clothes_shop,0,
poliwhirl,4,ニョロゾ
holding_belt,0,
f-22_raptor,0,"F-22,F22,らぷたん"
hibino_kafka,4,日比野カフカ
momogaa_(girls_und_panzer),4,"ももがー,百瀬多希,アリクイさんチーム"
virgo_(symbol),0,
raiden_mei_(rainy_springtide),4,
mumei_(song)_(hololive),3,
kinukawa_chinatsu,4,"絹川千夏,ナス子,なすこ,ナスコ"
see-through_pants,0,
watabe_koharu,4,渡辺小春
newcastle_(azur_lane),4,"ニューカッスル(アズールレーン),ニューカッスル,纽卡斯尔"
mona_(warioware),4,"モナ,モナ(メイドインワリオ)"
uesaka_sumire,4,上坂すみれ
namco,3,ナムコ
perfect_blue,3,"パーフェクトブルー,PERFECTBLUE,PerfectBlue,未麻的部屋"
yellow_visor,0,
lanz_(xenoblade),4,
holding_manga,0,
bismarck_zwei_(azur_lane),4,ビスマルクZwei(アズールレーン)
tales_of_legendia,3,"テイルズ・オブ・レジェンディア,テイルズオブレジェンディア,レジェンディア,TOL"
anna_nishikinomiya,4,アンナ・錦ノ宮
radagon_of_the_golden_order,4,"radagon,黄金律のラダゴン,拉达冈"
mitsuboshi_colors,3,三ツ星カラーズ
kaga_(everlasting_killing_stone)_(azur_lane),4,"常夏の殺生石,常夏的杀生石"
son_of_droid_(mechanical_buddy_universe),4,"雨男,レイニー,あるドロイドの息子"
thick_neck,0,
zebra_girl,0,
tumblr_logo,0,
miyawaki_sana,4,宮脇さな
lagann,4,
tikoh,4,"ティコ,ティコ(グラブル)"
tamamo_no_mae_(swimsuit_lancer)_(first_ascension)_(fate),4,
poli_(nikke),4,"ポリ(勝利の女神:NIKKE),ポリ(NIKKE)"
toy_sword,0,
christmas_cake,0,クリスマスケーキ
hasegawa_kodaka,4,羽瀬川小鷹
animal_cutout,0,
scraggy,4,ズルッグ
sunflora,4,"キマワリ,sunflora"
eevee_tail,0,
star_pin,0,
food-themed_pillow,0,
kihel_heim,4,キエル・ハイム
reno_(ff7),4,レノ
osana_reimu,3,東方幼霊夢
cardigan_under_jacket,0,
koi_ni_naritai_aquarium,0,恋になりたいAQUARIUM
rebecca_(one_piece),4,"レベッカ(ONEPIECE),蕾贝卡"
kurosaki_kazui,4,黒崎一勇
manticore_(under_a_veil)_(arknights),4,
kagetsu_tooya,3,歌月十夜
manaka_laala_(normal),4,
kinu_(azur_lane),4,"鬼怒(アズールレーン),鬼怒,猤"
sonshoukou,4,"小蓮(恋姫†無双),孫尚香(恋姫†無双),小蓮(恋姫無双),孫尚香(恋姫無双)"
kjerag_logo,0,
tell_your_world_(vocaloid),3,"Tell_Your_World,tell_your_world"
yukijirushi,3,"雪印,雪印コーヒー擬人化イラコン,雪印コーヒー擬人化イラコン入賞作品"
mireyu,4,ミレーユ
nekomura_iroha,4,猫村いろは
segawa_onpu,4,"瀬川おんぷ,濑川音符"
digimoji,0,デジ文字
yuki_anju,4,優木あんじゅ
winona_(pokemon),4,"ナギ(トレーナー),ナギ,ナギぱい"
aizen_sousuke,4,藍染惣右介
mighty_no._9,3,マイティーナンバーナイン
kitajima_kaede,4,北嶋楓
graphics_card,0,ビデオカード
paul_bunyan_(third_ascension)_(fate),4,
captain_earth,3,キャプテン・アース
aisha_greyrat,4,アイシャ・グレイラット
armored_trooper,0,"アーマードトルーパー,AT"
camilla_(tropical_beauty)_(fire_emblem),4,
yuitsuka_inori,4,結束いのり
millennium_science_school_student_(blue_archive),4,"ミレニアムモブ,ミレニアム生徒"
pedestrian_lights,0,
wavy_ends,0,
prishe,4,プリッシュ
carrot_in_pocket,0,
ophelia_(bigrbear),4,
file_cabinet,0,
object_in_panties,0,
royal_navy,0,"RoyalNAVY,イギリス海軍,英国海軍,RN"
automail,0,"機械鎧,オートメイル"
nagara_(azur_lane),4,"長良(アズールレーン),貊"
kittan_bachika,4,"キタン,キタン・バチカ"
wa2000_(date_in_the_snow)_(girls'_frontline),4,雪の日の約束
sunohara_ayaka,4,春原彩花
rouge_(makeup),0,"頬紅,胭脂,블러셔,腮红"
ookurikara,4,"大倶利伽羅,大倶梨伽羅"
makino_yuna,4,牧野夢菜
imai_kana,4,今井加奈
igarashi_kyou_(eroe),4,五十嵐京
yamano_remon,4,山乃檸檬
flandre_day,0,"7月4日はフランの日,7月4日はフランドールの日"
planet_earrings,0,
bikini_bottom_lift,0,
aurora_(league_of_legends),4,aurora
pachira,4,パキラ
hands_on_another's_ass,0,
chinese_peony,0,
xxxholic,3,
mr._nothing_(arknights),4,"乌有,ウユウ(アークナイツ)"
kaifuku_jutsushi_no_yarinaoshi_~sokushi_mahou_to_skill_copy_no_chouetsu_heal~,3,回復術士のやり直し
double-sided_axe,0,
kurukuru_(sekai_seifuku),4,
ogami_shirou,4,大神士郎
tearlaments_scheiren,4,ティアラメンツ・シェイレーン
ots-12_(girls'_frontline),4,"OTs-12,OTs-12(ドールズフロントライン),OTs-12(少女前線)"
musubi,4,
tashkent_(the_bound_cruiser)_(azur_lane),4,"解かされし巡洋艦,受缚的巡洋舰"
palm-fist_greeting,0,"拱手礼,抱拳礼"
testicles_on_face,0,
daughter_(yoru_mac),4,
vibrator_on_clitoris,0,
aida_taketo,4,会田タケト
sofia_valmer,4,ソフィア・ヴェルマー
glowing_gem,0,
cow_print_sleeves,0,
zacian,4,ザシアン
ibuki_douji_(swimsuit_berserker)_(first_ascension)_(fate),4,
vatista_(under_night_in-birth),4,バティスタ
painttool_sai,0,
pequod_(identity)_(project_moon),0,
stone_free,4,"ストーン・フリー,ストーンフリー"
venalita,4,ヴェナリータ
toadette,4,キノピコ
arunira,4,アルニラ
antelope_horns,0,
matsumoto_sarina,4,松本沙理奈
leaf_wings,0,
senadina_(honkai_impact),4,"希娜狄雅,Senadina,セナディア"
strider_(video_game),3,"ストライダー飛竜,ストライダー"
ribbed_gloves,0,
transformers_unicron_trilogy,3,
macross_plus,3,マクロスプラス
devilot_de_deathsatan_ix,4,"デビロット,デビロット・ド・デスサタンIX世,デビロット姫"
shedding,0,
alphen_(tales),4,アルフェン
ganmo_(takane_lui),4,がんも
frankenstein's_monster_(swimsuit_saber)_(second_ascension)_(fate),4,
mizuki_nana,4,"水樹奈々,水树奈奈"
sewer,0,下水道
matsumoto_yoriko,4,松本頼子
radiator,0,
master_artoria,4,"マスターアルトリア,master_arturia"
raiden_mei_(crimson_impulse),4,雷脈装・緋紅
mofu-mofu_after_school,3,もふもふな放課後
laguz_(fire_emblem),0,
shishou_(cookie),4,死相姉貴
beyond_the_nobles_(idolmaster),0,ビヨンドザノーブルス
bhima_(fate),4,
ayanokouji_rem,4,綾小路麗夢
organization_xiii,0,"XIII機関,13機関"
amakano_~second_season~,3,
lloyd_irving,4,ロイド・アーヴィング
himation,0,
pretty_waitress_(idolmaster),0,プリティウェイトレス
takahashi_maya,4,高橋麻耶
arc_system_works,3,アークシステムワークス
extra_teeth,0,
yellow_bird,0,
envy,0,
amemiya_sekira,4,"雨宮せきら,せきらちゃん"
yellow_bandeau,0,
blade_runner_2049,3,ブレードランナー2049
erio_mondial,4,エリオ・モンディアル
buratei_marii,4,蕪羅亭魔梨威
seragaki_aoba,4,"蒼葉,苍叶"
suiheisen_made_nan_mile?,3,水平線まで何マイル?
admiral_(warship_girls_r),4,"指揮官(戦艦少女R),提督(戦艦少女R)"
aegis_(takunomi),4,イージス
bald_spot,0,
sengoku_saga,3,戦国SAGA
no_brand_girls,0,No_brand_girls
golden_generation_(umamusume),0,黄金世代(ウマ娘)
chinchilla_girl,0,
aqua_apron,0,
zodiac_wheel,0,
sangoku_infinity,3,"三国INFINITY,三国インフィニティ"
yamato_iori,4,"ヤマトイオリ,イオリの森美術館"
qinghua_(porcelain),0,"青花瓷,青花,有田焼,肥前焼"
eunhwa_(nikke),4,ウンファ(勝利の女神:NIKKE)
akane-iro_ni_somaru_saka,3,あかね色に染まる坂
weather_vane,0,風見鶏
kitajima_sara,4,北嶋紗良
bat_tail,0,
sazae-san,3,サザエさん
drowzee,4,"スリープ,スリープ(ポケモン)"
multi_(to_heart),4,"マルチ,HMX-12マルチ,HMX-12"
libra_(symbol),0,
gradient_footwear,0,
smeargle,4,ドーブル
arika_yumemiya,4,アリカ・ユメミヤ
maria_renard,4,"マリア・ラーネッド,マリア兵器だもん!"
domino_high_school_uniform,0,
x-men_film_series,3,
kuroo_tetsurou,4,"黒尾鉄朗,黒研,黑尾"
golden_hind_(azur_lane),4,"ゴールデン・ハインド,ゴールデン・ハインド(アズールレーン)"
buffering,0,
gundam_aerial_rebuild,4,ガンダム・エアリアル(改修型)
ty_lee,4,"泰丽,タイリー,タイリー(アバター伝説の少年アン)"
tao_blu_(splatoon),4,兵頭タオ
fork_hair_ornament,0,
executor_the_ex_foedere_(arknights),4,聖約イグゼキュター
childhood_friend_(liya),4,
maria_(fire_emblem),4,マリア(ファイアーエムブレム)
sour_(taste),0,"酸っぱい,すっぱい"
sansha_san'you,3,三者三葉
manhattan_cafe_(verdant_night)_(umamusume),4,
tamatoys,3,Tamatoys
tanaka_(chainsaw_man),4,"田中,田中(チェンソーマン),田中脊髄剣"
yuri_leclerc,4,ユーリス=ルクレール
akira_movie_poster,0,
kotoura_haruka,4,琴浦春香
